,Question,Label
145,"[CLS]Should individuals be allowed to opt out of paying into a universal healthcare system if they prefer to seek medical services through private means or alternative methods?
[SEP]<pad> no</s>",0
146,"[CLS]Does universal healthcare lead to ""one-size-fits-all"" medicine that may not accommodate individual needs and preferences, or is it a necessary step toward equal access to healthcare?
[SEP]<pad> universal healthcare leads to ""one-size-fits-all"" medicine</s>",1
147,"[CLS]Does the potential for longer wait times in universal healthcare systems outweigh the benefits of ensuring equitable access to care for all citizens?
[SEP]<pad> Universal healthcare systems can result in longer wait times for care</s>",1
148,"[CLS]Should immigrants and non-citizens have access to the same level of healthcare services as citizens in a country with a universal healthcare system?
[SEP]<pad> No</s>",1
149,"[CLS]Should governments have the authority to regulate individual lifestyle choices, such as diet, exercise, and tobacco use, to manage healthcare costs in a universal system?
[SEP]<pad> yes</s>",0
150,"[CLS]Is affirmative action an effective tool for addressing historical racial injustices and promoting diversity, or does it perpetuate reverse discrimination and undermine meritocracy?
[SEP]<pad> Affirmative Action: A Debate</s>",2
151,"[CLS]Should cultural appropriation be viewed as a form of appreciation and cross-cultural exchange, or is it a disrespectful act that reinforces power imbalances and marginalization?
[SEP]<pad> What are the pros and cons of cultural appropriation?</s>",2
152,"[CLS]Is the concept of ""colorblindness,"" which suggests ignoring racial differences, a progressive approach to achieving equality, or does it dismiss the systemic impacts of racism?
[SEP]<pad> colorblindness</s>",1
153,"[CLS]Is the term ""reverse racism"" legitimate, or does it misconstrue the systemic power dynamics that make racial prejudice and discrimination distinct for marginalized groups?
[SEP]<pad> legitimate</s>",1
154,"[CLS]Should public institutions, like schools and workplaces, prioritize diversity and inclusion initiatives, or do these efforts often result in tokenism and superficial changes?
[SEP]<pad> Should public institutions, like schools and workplaces, prioritize diversity and inclusion initiatives, or do these efforts often result in tokenism and superficial changes?</s>",0
155,"[CLS]Is the use of racially-based quotas and representation mandates in media and entertainment a way to counter underrepresentation, or does it artificially prioritize race over talent?
[SEP]<pad> quotas and representation mandates artificially prioritize race over talent</s>",0
156,"[CLS]Does the focus on intersectionality, which considers how multiple identities intersect and affect an individual's experiences, enrich discussions about identity or complicate them?
[SEP]<pad> complicate</s>",1
157,"[CLS]Is the debate over ""cultural appropriation"" stifling creativity and artistic expression, or is it important to address the commodification and exploitation of marginalized cultures?
[SEP]<pad> What is the role of the artist in addressing the exploitation of marginalized cultures?</s>",1
158,"[CLS]Should institutions and organizations be held accountable for historical injustices, such as slavery or colonialism, through reparations and acknowledgment, or is this an impractical solution?
[SEP]<pad> Should institutions and organizations be held accountable for historical injustices, such as slavery or colonialism, through reparations and acknowledgment, or is this an impractical solution?</s>",0
159,"[CLS]Does the labeling of certain viewpoints as ""politically correct"" restrict open dialogue and free speech, or is it a way to promote sensitivity and respect in discussions about identity?
[SEP]<pad> political correctness</s>",1
160,"[CLS]Is the concept of ""white privilege"" an important lens for understanding systemic advantages, or does it unfairly generalize and stigmatize individuals based on their race?
[SEP]<pad> white privilege is an important lens for understanding systemic advantages</s>",1
161,"[CLS]Should race be considered a factor in college admissions and hiring decisions, or is this a form of discrimination that overlooks individual qualifications?
[SEP]<pad> What is the best way to ensure that all students have a chance to attend college?</s>",0
162,"[CLS]Is the call to ""defund the police"" a necessary step toward addressing systemic racism and police brutality, or does it undermine public safety and hinder law enforcement's ability to protect communities?
[SEP]<pad> The debate over defunding the police</s>",1
163,"[CLS]Does the promotion of ethnic studies and culturally responsive curricula in education help empower marginalized students, or does it perpetuate division and further segregate classrooms?
[SEP]<pad> Ethnic Studies and Culturally Responsive Curricula</s>",1
164,"[CLS]Is the celebration of cultural heritage months and identity-focused events a meaningful way to raise awareness about diversity, or does it risk tokenizing and oversimplifying complex histories?
[SEP]<pad> A look at the pros and cons of celebrating cultural heritage months.</s>",1
165,"[CLS]Should the focus on identity labels, such as ""BIPOC"" (Black, Indigenous, People of Color), help create solidarity among marginalized groups, or does it overlook unique experiences and histories within these categories?
[SEP]<pad> Identity Labels</s>",1
166,"[CLS]Is ""cancel culture"" a necessary accountability tool to address individuals' offensive actions, or does it suppress freedom of expression and discourage open debate?
[SEP]<pad> Cancel Culture</s>",2
167,"[CLS]Is the push for reparations to address historical injustices a viable solution to racial inequality, or does it overlook the complexity of modern socio-economic factors?
[SEP]<pad> Reparations for African-Americans</s>",0
168,"[CLS]Should the celebration of ""colorblind"" or ""post-racial"" attitudes be seen as genuine progress toward racial equality, or are these notions a form of denial that ignores ongoing systemic issues?
[SEP]<pad> a form of denial</s>",1
169,"[CLS]Is the concept of ""cultural appropriation"" taken to extremes, stifling cross-cultural exchange, or is it important to protect the authenticity and dignity of marginalized cultures?
[SEP]<pad> cultural appropriation</s>",1
170,"[CLS]Should reparations for slavery and historical injustices be a government policy, or is this an unrealistic and unfair burden on current generations who weren't directly involved?
[SEP]<pad> Should reparations for slavery and historical injustices be a government policy</s>",0
171,"[CLS]Is the push for diversity quotas in corporate leadership and other institutions an essential step toward equitable representation, or does it undermine meritocracy and compromise quality?
[SEP]<pad> The New York Times</s>",0
172,"[CLS]Should the removal of historical monuments and symbols associated with racism and colonization be pursued as an acknowledgment of past atrocities, or does it erase history and cultural heritage?
[SEP]<pad> What are the implications of removing statues and symbols of colonialism and racism?</s>",0
173,"[CLS]Should cultural appropriation be evaluated based on intent, impact, or a combination of both?
[SEP]<pad> impact</s>",2
174,"[CLS]Is the use of racial quotas and targets in employment and education effective in addressing systemic racism, or does it result in unfair advantages or disadvantages?
[SEP]<pad> racial quotas and targets in employment and education</s>",0
175,"[CLS]Does the media's portrayal of racial incidents and issues perpetuate division and sensationalism, or is it a necessary tool to shed light on systemic injustices?
[SEP]<pad> The media's portrayal of racial incidents and issues perpetuate division and sensationalism</s>",1
176,"[CLS]Should educational institutions prioritize curriculum that highlights the darker aspects of history, including colonization and racism, even if it may lead to discomfort or controversy?
[SEP]<pad> [ii]</s>",0
177,"[CLS]Is the criminal justice system inherently biased against racial minorities, leading to disparities in arrests, convictions, and sentencing, or are these disparities due to other factors?
[SEP]<pad> racial bias</s>",0
178,"[CLS]Is it possible to be racist against white people?
[SEP]<pad> no</s>",0
179,"[CLS]Should the government play a role in regulating hate speech and extremist content on social media platforms, even if it raises concerns about freedom of expression?
[SEP]<pad> Should the government play a role in regulating hate speech and extremist content on social media platforms, even if it raises concerns about freedom of expression?</s>",1
180,"[CLS]Is the education system failing to provide equal opportunities for children of color to overcome economic disparities, or are there cultural factors that play a significant role?
[SEP]<pad> cultural factors</s>",0
181,"[CLS]Is marriage equality a triumph of civil rights and social progress, or does it challenge traditional definitions of marriage and family, potentially undermining societal foundations?
[SEP]<pad> The debate over gay marriage has been a polarizing issue in the United States, with supporters arguing that it is a triumph of civil rights and social progress, and opponents arguing that it threatens traditional definitions of marriage and family.</s>",2
182,"[CLS]Should transgender individuals be allowed to compete in sports competitions that align with their gender identity, or does this create an unfair advantage or risk safety concerns?
[SEP]<pad> Should transgender individuals be allowed to compete in sports competitions that align with their gender identity, or does this create an unfair advantage and risk safety concerns?</s>",1
183,"[CLS]Is the inclusion of LGBTQ+ education in schools an essential step toward promoting understanding and tolerance, or does it infringe on parents' rights to dictate their children's values?
[SEP]<pad> Should schools teach students about LGBTQ+ history?</s>",0
184,"[CLS]Should religious institutions be exempt from anti-discrimination laws when it comes to LGBTQ+ issues, to protect their freedom of belief and practice?
[SEP]<pad> No, anti-discrimination laws should apply to all institutions.</s>",0
185,"[CLS]Is the concept of gender fluidity and non-binary identities a valid representation of diverse human experiences, or does it complicate social norms and personal identification?
[SEP]<pad> Gender fluidity and non-binary identities are valid representations of diverse human experiences.</s>",1
186,"[CLS]Should healthcare systems be required to cover gender-affirming treatments and surgeries, or is this an undue burden on medical resources and a matter of personal choice?
[SEP]<pad> Transgender surgery: a matter of personal choice</s>",0
187,"[CLS]Should drag performances and queer culture be embraced and celebrated as forms of artistic expression and self-empowerment?
[SEP]<pad> Should drag performances and queer culture be embraced and celebrated as forms of artistic expression and self-empowerment?</s>",1
188,"[CLS]Should transgender people be allowed to use the bathroom of their choice?
[SEP]<pad> No, they should not be allowed to use the bathroom of their choice</s>",1
189,"[CLS]Should there be more LGBTQ+ education in schools?
[SEP]<pad> Yes, it is important to teach children about sexuality and gender.</s>",1
190,"[CLS]Should parents have the right to seek ""conversion therapy"" for their LGBTQ+ children if they believe it aligns with their religious or cultural values, or should such practices be universally banned?
[SEP]<pad> no</s>",1
191,"[CLS]Is the existence of LGBTQ+ Pride events and parades an important celebration of diversity and progress, or does it reinforce stereotypes and potentially alienate conservative viewpoints?
[SEP]<pad> Pride parades are a celebration of diversity and progress</s>",1
192,"[CLS]Should transgender individuals be allowed to serve openly in the military, or does this introduce complexities related to medical readiness and unit cohesion?
[SEP]<pad> Transgender individuals have been serving openly in the military for several years, but the military has not been able to fully integrate them into the force.</s>",1
193,"[CLS]Is the push for more gender-neutral and inclusive language an important step toward recognizing diverse identities, or does it risk erasing the biological and linguistic distinctions between sexes?
[SEP]<pad> The debate over gender-neutral language</s>",1
194,"[CLS]Should transgender athletes be required to undergo hormone therapy to compete in sports competitions that match their gender identity, or is this a form of unfair medical intervention?
[SEP]<pad> Should transgender athletes be required to undergo hormone therapy to compete in sports competitions that match their gender identity, or is this a form of unfair medical intervention?</s>",1
195,"[CLS]Is the portrayal of LGBTQ+ characters and storylines in media a genuine representation of diverse experiences, or does it often tokenize and reduce identities to clichés for profit?
[SEP]<pad> The media is a powerful tool for social change, but it can also be a source of frustration and alienation.</s>",2
196,"[CLS]Should businesses and individuals have the right to refuse services to LGBTQ+ individuals based on religious beliefs, or does this create a license for discrimination and inequality?
[SEP]<pad> Should businesses and individuals have the right to refuse services to LGBTQ+ individuals based on religious beliefs, or does this create a license for discrimination and inequality?</s>",1
197,"[CLS]Is the concept of ""queer theory"" a valuable academic approach that challenges societal norms, or is it an overly radical ideology that disregards established definitions of gender and sexuality?
[SEP]<pad> queer theory</s>",1
198,"[CLS]Should LGBTQ+ individuals who are also members of religious groups conform to their communities, or should they prioritize their personal well-being and seek more accepting spaces?
[SEP]<pad> Should LGBTQ+ individuals who are also members of religious groups conform to their communities, or should they prioritize their personal well-being and seek more accepting spaces?</s>",1
199,"[CLS]Is the focus on LGBTQ+ rights and identities a distraction from broader human rights issues, or does it represent a vital struggle against deeply ingrained prejudices and discrimination?
[SEP]<pad> The debate will be chaired by Professor of International Politics, Dr. Richard Falk, and will feature a panel of leading academics and activists.</s>",2
200,"[CLS]Should LGBTQ+ individuals be allowed to serve as leaders in religious institutions that have historically condemned their identities, or does this challenge the core tenets of these faiths?
[SEP]<pad> Should LGBTQ+ individuals be allowed to serve as leaders in religious institutions that have historically condemned their identities, or does this challenge the core tenets of these faiths?</s>",1
201,"[CLS]Is the growing prominence of LGBTQ+ ideologies in education and media influencing young people to question their sexual orientation and gender identity, potentially leading to confusion?
[SEP]<pad> no</s>",0
202,"[CLS]Is the concept of gender-neutral parenting a progressive way to raise children without imposing traditional gender roles, or does it risk undermining the importance of biological sex?
[SEP]<pad> Gender-neutral parenting is a concept that has been gaining traction in recent years.</s>",1
203,"[CLS]Is the practice of gender-affirming medical interventions for minors, such as hormone therapy and surgeries, a way to support their mental health, or is it potentially irreversible and harmful?
[SEP]<pad> adolescence</s>",0
204,"[CLS]Should individuals be allowed to self-identify their gender without any medical or psychological validation, or does this undermine the importance of objective criteria for understanding one's identity?
[SEP]<pad> no</s>",1
205,"[CLS]Should LGBTQ+ representation extend to children's media and programming, or is this an inappropriate topic for young audiences that should be left to parents to discuss?
[SEP]<pad> Should LGBTQ+ representation extend to children's media and programming, or is this an inappropriate topic for young audiences to discuss?</s>",1
206,"[CLS]Should LGBTQ+ individuals have the right to access gender-affirming medical procedures, even if they're minors, or should parents have the authority to make decisions based on their understanding of their child's well-being?
[SEP]<pad> Should LGBTQ+ individuals have the right to access gender-affirming medical procedures, even if they're minors, or should parents have the authority to make decisions based on their understanding of their child's well-being?</s>",1
207,"[CLS]Should LGBTQ+ individuals be allowed to adopt children, or is there concern that this could expose children to non-traditional family structures and potentially impact their upbringing?
[SEP]<pad> Should LGBTQ+ individuals be allowed to adopt children?</s>",0
208,"[CLS]Should LGBTQ+ content be restricted or labeled as potentially sensitive on social media platforms, or is this a form of censorship that hinders open dialogue and representation?
[SEP]<pad> Should LGBTQ+ content be restricted or labeled as potentially sensitive on social media platforms, or is this a form of censorship that hinders open dialogue and representation?</s>",1
209,"[CLS]Should LGBTQ+ organizations and events receive government funding, or is this an inappropriate allocation of taxpayer money that supports specific ideologies?
[SEP]<pad> Should LGBTQ+ organizations and events receive government funding?</s>",1
210,"[CLS]Is the increasing use of gender-neutral pronouns and language an essential move toward inclusivity, or does it challenge the foundations of grammar and communication?
[SEP]<pad> A debate on gender-neutral language</s>",1
211,"[CLS]Is the existence of billionaires a testament to the rewards of innovation and hard work, or is it indicative of a deeply unjust system that concentrates wealth in the hands of a few?
[SEP]<pad> The Billionaires is a provocative exploration of the nature of wealth and the role of billionaires in the world today.</s>",1
212,"[CLS]Should governments implement wealth taxes as a way to address economic inequality, or does this discourage entrepreneurship and risk-taking that drive economic growth?
[SEP]<pad> Wealth taxes are a way to address economic inequality, but they discourage entrepreneurship and risk-taking that drive economic growth.</s>",2
213,"[CLS]Is the minimum wage an effective tool to lift workers out of poverty, or does it lead to job loss and hinder business growth?
[SEP]<pad> The minimum wage has been a hotly debated topic for decades.</s>",1
214,"[CLS]Should CEOs and executives be paid significantly more than their employees, or is the wide disparity in compensation a symptom of a broken system that values profit over fairness?
[SEP]<pad> Should CEOs and executives be paid significantly more than their employees, or is the wide disparity in compensation a symptom of a broken system that values profit over fairness?</s>",1
215,"[CLS]Is the existence of tax havens and offshore accounts a legitimate strategy for individuals and corporations to preserve their wealth, or is it a way to evade their fair share of taxes?
[SEP]<pad> What is the role of the government in regulating tax havens?</s>",0
216,"[CLS]Should large corporations be held responsible for paying a ""living wage"" to their employees, or is it the role of the government to address wage disparities through policy interventions?
[SEP]<pad> Should large corporations be held responsible for paying a ""living wage"" to their employees, or is it the role of the government to address wage disparities through policy interventions?</s>",1
217,"[CLS]Is economic inequality primarily a result of individual choices and effort, or does it stem from systemic factors that perpetuate advantages and disadvantages across generations?
[SEP]<pad> systemic</s>",2
218,"[CLS]Should governments implement a universal basic income to address poverty and provide a safety net, or does this discourage individuals from participating in the workforce?
[SEP]<pad> What are the pros and cons of a universal basic income?</s>",0
219,"[CLS]Should inheritance taxes be significantly increased to prevent the perpetuation of wealth across generations, or is this an unfair intrusion into the rights of individuals to pass on their assets?
[SEP]<pad> Should inheritance taxes be significantly increased to prevent the perpetuation of wealth across generations?</s>",0
220,"[CLS]Is the concept of ""trickle-down economics,"" where benefits to the wealthy are believed to eventually benefit everyone, a valid economic theory or a flawed justification for income inequality?
[SEP]<pad> a flawed justification for income inequality</s>",2
221,"[CLS]Is it fair to hold successful individuals accountable for addressing economic inequality, or should the focus be on empowering individuals through education and job training?
[SEP]<pad> empowering individuals through education and job training</s>",2
222,"[CLS]Should individuals have the right to keep more of their earnings through tax breaks and deductions, or should the government prioritize collecting revenue to fund social programs?
[SEP]<pad> Should individuals have the right to keep more of their earnings through tax breaks and deductions, or should the government prioritize collecting revenue to fund social programs?</s>",0
223,"[CLS]Should government intervention be limited in economic matters, allowing market forces to naturally address inequality, or is it the government's duty to actively level the playing field?
[SEP]<pad> Should government intervention be limited in economic matters</s>",0
224,"[CLS]Do you think that excessive government spending and debt contribute to economic instability and hinder long-term growth, or are they necessary investments to support vulnerable populations?
[SEP]<pad> excessive government spending and debt contribute to economic instability and hinder long-term growth</s>",1
225,"[CLS]Should businesses be incentivized to invest and expand through lower corporate taxes, or do these tax cuts disproportionately benefit the wealthy while leaving the working class behind?
[SEP]<pad> Should businesses be incentivized to invest and expand through lower corporate taxes, or do these tax cuts disproportionately benefit the wealthy while leaving the working class behind?</s>",1
226,"[CLS]Do you think that increasing the minimum wage will lead to job loss and automation, hurting the very workers it aims to help, or will it uplift struggling families and stimulate local economies?
[SEP]<pad> uplift struggling families and stimulate local economies</s>",1
227,"[CLS]Is the goal of achieving income equality realistic and desirable, or should our focus be on expanding economic opportunities for all, regardless of income level?
[SEP]<pad> Expanding economic opportunities for all</s>",1
228,"[CLS]Is the expansion of social safety nets and assistance programs necessary to address systemic economic inequality, or do you believe that individual initiative is the primary driver of success?
[SEP]<pad> I believe that individual initiative is the primary driver of success</s>",0
229,"[CLS]Should government intervention be used to break up monopolistic corporations and ensure competition, or do you believe that free market principles will naturally regulate these dynamics?
[SEP]<pad> government intervention</s>",1
230,"[CLS]Is the rise in CEO compensation compared to average worker pay a just reflection of their contributions, or does it indicate a disconnect between executives and their employees?
[SEP]<pad> disconnect</s>",2
231,"[CLS]Should billionaires and corporations pay higher taxes to fund social programs and address economic disparities, or should they have the freedom to use their wealth as they see fit?
[SEP]<pad> Should billionaires and corporations pay higher taxes to fund social programs and address economic disparities, or should they have the freedom to use their wealth as they see fit?</s>",1
232,"[CLS]Should universal basic income be implemented as a way to address the growing divide between the wealthy and the rest of the population, or does it discourage individual productivity?
[SEP]<pad> Should universal basic income be implemented as a way to address the growing divide between the wealthy and the rest of the population, or does it discourage individual productivity?</s>",0
233,"[CLS]Does Universal Basic Income undermine the value of work and personal responsibility, potentially creating a culture of dependency on government handouts?
[SEP]<pad> Does Universal Basic Income undermine the value of work and personal responsibility, potentially creating a culture of dependency on government handouts?</s>",1
234,"[CLS]Should UBI be funded by taxing the wealthy and corporations, or does this risk stifling economic growth and discouraging entrepreneurship?
[SEP]<pad> Should UBI be funded by taxing the wealthy and corporations, or does this risk stifling economic growth and discouraging entrepreneurship?</s>",0
235,"[CLS]Is UBI a feasible solution to address income inequality, or does it risk creating a larger burden on taxpayers and future generations?
[SEP]<pad> UBI is a feasible solution to address income inequality, but it risks creating a larger burden on taxpayers and future generations.</s>",0
236,"[CLS]Should inheritance taxes be significantly increased to prevent the perpetuation of wealth across generations, or is this an unfair intrusion into individual property rights?
[SEP]<pad> Should inheritance taxes be significantly increased to prevent the perpetuation of wealth across generations, or is this an unfair intrusion into individual property rights?</s>",0
237,"[CLS]Do progressive taxation policies unfairly penalize high earners, potentially stifling economic growth and discouraging innovation?
[SEP]<pad> no</s>",1
238,"[CLS]Does lobbying and campaign finance by powerful corporations and the wealthy contribute to economic inequality by influencing policy decisions that favor their interests?
[SEP]<pad> yes</s>",1
239,"[CLS]Is the philanthropic giving of the wealthy an effective way to address societal issues, or does it allow them to wield undue influence over public policy?
[SEP]<pad> The Giving Pledge</s>",0
240,"[CLS]Do tax cuts for the wealthy stimulate economic growth that eventually benefits all income levels, or do they primarily exacerbate economic inequality?
[SEP]<pad> economic inequality</s>",1
241,"[CLS]Does economic inequality disproportionately impact communities of color due to historical disadvantages, or is it a result of individual choices and efforts?
[SEP]<pad> historical disadvantages</s>",1
242,"[CLS]Is the push for minority-owned businesses and economic empowerment programs a positive step toward addressing systemic inequalities, or does it lead to reverse discrimination?
[SEP]<pad> What is the role of affirmative action in the workplace?</s>",0
243,[CLS]Does the concentration of wealth among predominantly white elites perpetuate racial economic inequality?[SEP]<pad> yes</s>,1
